Tipo de Delito: Nivel 1,Tipo de Delito: Nivel 2,Tipo de Delito: Nivel 3,Tipo de Delito: Nivel 4,Nacionalidad,Periodo,Total
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,País de Europa menos UE27_2020,2020,11.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,País de Europa menos UE27_2020,2019,
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,País de Europa menos UE27_2020,2018,
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,País de Europa menos UE27_2020,2017,
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,País de Europa menos UE27_2020,2016,
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,País de Europa menos UE27_2020,2015,
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,País de Europa menos UE27_2020,2014,
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,País de Europa menos UE27_2020,2013,
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Africa,2023,20.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Africa,2022,5.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Africa,2021,15.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Africa,2020,10.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Africa,2019,11.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Africa,2018,13.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Africa,2017,13.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Africa,2016,11.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Africa,2015,10.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Africa,2014,15.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Africa,2013,22.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De América,2023,26.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De América,2022,21.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De América,2021,23.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De América,2020,19.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De América,2019,16.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De América,2018,19.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De América,2017,18.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De América,2016,16.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De América,2015,28.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De América,2014,25.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De América,2013,37.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Asia,2023,2.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Asia,2022,1.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Asia,2021,5.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Asia,2020,3.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Asia,2019,1.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Asia,2018,1.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Asia,2017,7.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Asia,2016,2.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Asia,2015,2.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Asia,2014,1.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Asia,2013,1.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Oceanía,2023,0.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Oceanía,2022,0.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Oceanía,2021,0.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Oceanía,2020,0.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Oceanía,2019,0.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Oceanía,2018,0.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Oceanía,2017,0.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Oceanía,2016,0.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Oceanía,2015,0.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Oceanía,2014,0.0
A Delitos,1 Homicidio y sus formas,1.2 Asesinato,,De Oceanía,2013,0.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,Total,2023,520.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,Total,2022,533.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,Total,2021,560.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,Total,2020,464.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,Total,2019,553.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,Total,2018,587.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,Total,2017,593.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,Total,2016,613.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,Total,2015,628.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,Total,2014,559.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,Total,2013,616.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,Española,2023,411.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,Española,2022,408.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,Española,2021,461.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,Española,2020,403.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,Española,2019,460.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,Española,2018,481.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,Española,2017,523.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,Española,2016,540.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,Española,2015,546.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,Española,2014,505.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,Española,2013,553.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de la UE28 sin España,2023,
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de la UE28 sin España,2022,
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de la UE28 sin España,2021,
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de la UE28 sin España,2020,
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de la UE28 sin España,2019,44.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de la UE28 sin España,2018,50.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de la UE28 sin España,2017,39.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de la UE28 sin España,2016,41.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de la UE28 sin España,2015,43.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de la UE28 sin España,2014,26.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de la UE28 sin España,2013,34.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de la UE27_2020 sin España,2023,21.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de la UE27_2020 sin España,2022,28.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de la UE27_2020 sin España,2021,28.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de la UE27_2020 sin España,2020,22.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de la UE27_2020 sin España,2019,
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de la UE27_2020 sin España,2018,
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de la UE27_2020 sin España,2017,
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de la UE27_2020 sin España,2016,
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de la UE27_2020 sin España,2015,
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de la UE27_2020 sin España,2014,
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de la UE27_2020 sin España,2013,
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de Europa menos UE28,2023,
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de Europa menos UE28,2022,
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de Europa menos UE28,2021,
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de Europa menos UE28,2020,
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de Europa menos UE28,2019,10.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de Europa menos UE28,2018,10.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de Europa menos UE28,2017,2.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de Europa menos UE28,2016,4.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de Europa menos UE28,2015,8.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de Europa menos UE28,2014,3.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de Europa menos UE28,2013,3.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de Europa menos UE27_2020,2023,3.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de Europa menos UE27_2020,2022,3.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de Europa menos UE27_2020,2021,5.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de Europa menos UE27_2020,2020,8.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de Europa menos UE27_2020,2019,
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de Europa menos UE27_2020,2018,
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de Europa menos UE27_2020,2017,
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de Europa menos UE27_2020,2016,
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de Europa menos UE27_2020,2015,
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de Europa menos UE27_2020,2014,
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,País de Europa menos UE27_2020,2013,
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Africa,2023,73.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Africa,2022,79.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Africa,2021,41.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Africa,2020,14.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Africa,2019,13.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Africa,2018,19.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Africa,2017,7.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Africa,2016,9.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Africa,2015,10.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Africa,2014,10.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Africa,2013,16.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De América,2023,11.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De América,2022,14.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De América,2021,18.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De América,2020,15.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De América,2019,22.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De América,2018,24.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De América,2017,21.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De América,2016,16.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De América,2015,19.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De América,2014,12.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De América,2013,9.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Asia,2023,1.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Asia,2022,1.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Asia,2021,7.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Asia,2020,2.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Asia,2019,4.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Asia,2018,3.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Asia,2017,1.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Asia,2016,1.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Asia,2015,2.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Asia,2014,3.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Asia,2013,1.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Oceanía,2023,0.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Oceanía,2022,0.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Oceanía,2021,0.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Oceanía,2020,0.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Oceanía,2019,0.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Oceanía,2018,0.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Oceanía,2017,0.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Oceanía,2016,2.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Oceanía,2015,0.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Oceanía,2014,0.0
A Delitos,1 Homicidio y sus formas,1.3 Homicidio por imprudencia,,De Oceanía,2013,0.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,Total,2023,2.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,Total,2022,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,Total,2021,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,Total,2020,1.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,Total,2019,1.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,Total,2018,1.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,Total,2017,1.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,Total,2016,7.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,Total,2015,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,Total,2014,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,Total,2013,1.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,Española,2023,2.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,Española,2022,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,Española,2021,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,Española,2020,0.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,Española,2019,1.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,Española,2018,1.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,Española,2017,1.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,Española,2016,7.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,Española,2015,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,Española,2014,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,Española,2013,1.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de la UE28 sin España,2023,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de la UE28 sin España,2022,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de la UE28 sin España,2021,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de la UE28 sin España,2020,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de la UE28 sin España,2019,0.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de la UE28 sin España,2018,0.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de la UE28 sin España,2017,0.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de la UE28 sin España,2016,0.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de la UE28 sin España,2015,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de la UE28 sin España,2014,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de la UE28 sin España,2013,0.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de la UE27_2020 sin España,2023,0.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de la UE27_2020 sin España,2022,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de la UE27_2020 sin España,2021,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de la UE27_2020 sin España,2020,1.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de la UE27_2020 sin España,2019,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de la UE27_2020 sin España,2018,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de la UE27_2020 sin España,2017,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de la UE27_2020 sin España,2016,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de la UE27_2020 sin España,2015,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de la UE27_2020 sin España,2014,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de la UE27_2020 sin España,2013,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de Europa menos UE28,2023,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de Europa menos UE28,2022,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de Europa menos UE28,2021,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de Europa menos UE28,2020,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de Europa menos UE28,2019,0.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de Europa menos UE28,2018,0.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de Europa menos UE28,2017,0.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de Europa menos UE28,2016,0.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de Europa menos UE28,2015,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de Europa menos UE28,2014,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de Europa menos UE28,2013,0.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de Europa menos UE27_2020,2023,0.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de Europa menos UE27_2020,2022,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de Europa menos UE27_2020,2021,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de Europa menos UE27_2020,2020,0.0
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de Europa menos UE27_2020,2019,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de Europa menos UE27_2020,2018,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de Europa menos UE27_2020,2017,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de Europa menos UE27_2020,2016,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de Europa menos UE27_2020,2015,
A Delitos,1 Homicidio y sus formas,1.4 Inducción al suicidio,,País de Europa menos UE27_2020,2014,
